TransactionID,TransactionDate,CreditType,VerificationStandard,Vintage,Quantity,MarketSupply_SameType,MarketDemand_RecentVolume,PricePerCredit
1120,2024-04-24,Forestry,GoldStandard,2022,180,80000,95000,0.82
1121,2024-04-28,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1122,2024-05-02,Forestry,GoldStandard,2023,250,77000,99000,0.90
1123,2024-05-06,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1124,2024-05-10,Forestry,GoldStandard,2021,450,79000,98000,0.83
1125,2024-05-14,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1126,2024-05-18,Forestry,GoldStandard,2022,150,75000,96000,0.89
1127,2024-05-22,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1128,2024-05-26,Forestry,GoldStandard,2023,350,80000,97000,0.84
1129,2024-05-30,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1130,2024-06-03,Forestry,GoldStandard,2021,900,76000,95000,0.91
1131,2024-06-07,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1132,2024-06-11,Forestry,GoldStandard,2022,750,79000,99000,0.82
1133,2024-06-15,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1134,2024-06-19,Forestry,GoldStandard,2023,400,77000,96000,0.88
1135,2024-06-23,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1136,2024-06-27,Forestry,GoldStandard,2021,300,81000,98000,0.83
1137,2024-07-01,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1138,2024-07-05,Forestry,GoldStandard,2022,950,78000,100000,0.92
1139,2024-07-09,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1140,2024-07-13,Forestry,GoldStandard,2023,650,75000,97000,0.87
1141,2024-07-17,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1142,2024-07-21,Forestry,GoldStandard,2021,180,80000,95000,0.82
1143,2024-07-25,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1144,2024-07-29,Forestry,GoldStandard,2022,250,77000,99000,0.90
1145,2024-08-02,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1146,2024-08-06,Forestry,GoldStandard,2023,450,79000,98000,0.83
1147,2024-08-10,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1148,2024-08-14,Forestry,GoldStandard,2021,150,75000,96000,0.89
1149,2024-08-18,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1150,2024-08-22,Forestry,GoldStandard,2022,350,80000,97000,0.84
1151,2024-08-26,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1152,2024-08-30,Forestry,GoldStandard,2023,900,76000,95000,0.91
1153,2024-09-03,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1154,2024-09-07,Forestry,GoldStandard,2021,750,79000,99000,0.82
1155,2024-09-11,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1156,2024-09-15,Forestry,GoldStandard,2022,400,77000,96000,0.88
1157,2024-09-19,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1158,2024-09-23,Forestry,GoldStandard,2023,300,81000,98000,0.83
1159,2024-09-27,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1160,2024-10-01,Forestry,GoldStandard,2021,950,78000,100000,0.92
1161,2024-10-05,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1162,2024-10-09,Forestry,GoldStandard,2022,650,75000,97000,0.87
1163,2024-10-13,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1164,2024-10-17,Forestry,GoldStandard,2023,180,80000,95000,0.82
1165,2024-10-21,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1166,2024-10-25,Forestry,GoldStandard,2021,250,77000,99000,0.90
1167,2024-10-29,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1168,2024-11-02,Forestry,GoldStandard,2022,450,79000,98000,0.83
1169,2024-11-06,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1170,2024-11-10,Forestry,GoldStandard,2023,150,75000,96000,0.89
1171,2024-11-14,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1172,2024-11-18,Forestry,GoldStandard,2021,350,80000,97000,0.84
1173,2024-11-22,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1174,2024-11-26,Forestry,GoldStandard,2022,900,76000,95000,0.91
1175,2024-11-30,RenewableEnergy,VERRA,2021,200,88000,90000,0.73
1176,2024-12-04,Forestry,GoldStandard,2023,750,79000,99000,0.82
1177,2024-12-08,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1178,2024-12-12,Forestry,GoldStandard,2021,400,77000,96000,0.88
1179,2024-12-16,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1180,2024-12-20,Forestry,GoldStandard,2022,300,81000,98000,0.83
1181,2024-12-24,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1182,2024-12-28,Forestry,GoldStandard,2023,950,78000,100000,0.92
1183,2025-01-01,RenewableEnergy,VERRA,2022,450,87000,91000,0.74
1184,2025-01-05,Forestry,GoldStandard,2021,650,75000,97000,0.87
1185,2025-01-09,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1186,2025-01-13,Forestry,GoldStandard,2022,180,80000,95000,0.82
1187,2025-01-17,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1188,2025-01-21,Forestry,GoldStandard,2023,250,77000,99000,0.90
1189,2025-01-25,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1190,2025-01-29,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1191,2025-02-02,Forestry,GoldStandard,2021,450,79000,98000,0.83
1192,2025-02-06,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1193,2025-02-10,Forestry,GoldStandard,2022,150,75000,96000,0.89
1194,2025-02-14,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1195,2025-02-18,Forestry,GoldStandard,2023,350,80000,97000,0.84
1196,2025-02-22,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1197,2025-02-26,Forestry,GoldStandard,2021,900,76000,95000,0.91
1198,2025-03-02,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1199,2025-03-06,Forestry,GoldStandard,2022,750,79000,99000,0.82
1200,2025-03-10,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1201,2025-03-14,Forestry,GoldStandard,2023,400,77000,96000,0.88
1202,2025-03-18,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1203,2025-03-22,Forestry,GoldStandard,2021,300,81000,98000,0.83
1204,2025-03-26,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1205,2025-03-30,Forestry,GoldStandard,2022,950,78000,100000,0.92
1206,2025-04-03,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1207,2025-04-07,Forestry,GoldStandard,2023,650,75000,97000,0.87
1208,2025-04-11,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1209,2025-04-15,Forestry,GoldStandard,2021,180,80000,95000,0.82
1210,2025-04-19,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1211,2025-04-23,Forestry,GoldStandard,2022,250,77000,99000,0.90
1212,2025-04-27,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1213,2025-05-01,Forestry,GoldStandard,2023,450,79000,98000,0.83
1214,2025-05-05,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1215,2025-05-09,Forestry,GoldStandard,2021,150,75000,96000,0.89
1216,2025-05-13,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1217,2025-05-17,Forestry,GoldStandard,2022,350,80000,97000,0.84
1218,2025-05-21,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1219,2025-05-25,Forestry,GoldStandard,2023,900,76000,95000,0.91
1220,2025-05-29,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1221,2025-06-02,Forestry,GoldStandard,2021,750,79000,99000,0.82
1222,2025-06-06,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1223,2025-06-10,Forestry,GoldStandard,2022,400,77000,96000,0.88
1224,2025-06-14,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1225,2025-06-18,Forestry,GoldStandard,2023,300,81000,98000,0.83
1226,2025-06-22,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1227,2025-06-26,Forestry,GoldStandard,2021,950,78000,100000,0.92
1228,2025-06-30,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1229,2025-07-04,Forestry,GoldStandard,2022,650,75000,97000,0.87
1230,2025-07-08,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1231,2025-07-12,Forestry,GoldStandard,2023,180,80000,95000,0.82
1232,2025-07-16,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1233,2025-07-20,Forestry,GoldStandard,2021,250,77000,99000,0.90
1234,2025-07-24,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1235,2025-07-28,Forestry,GoldStandard,2022,450,79000,98000,0.83
1236,2025-08-01,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1237,2025-08-05,Forestry,GoldStandard,2023,150,75000,96000,0.89
1238,2025-08-09,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1239,2025-08-13,Forestry,GoldStandard,2021,350,80000,97000,0.84
1240,2025-08-17,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1241,2025-08-21,Forestry,GoldStandard,2022,900,76000,95000,0.91
1242,2025-08-25,RenewableEnergy,VERRA,2021,200,88000,90000,0.73
1243,2025-08-29,Forestry,GoldStandard,2023,750,79000,99000,0.82
1244,2025-09-02,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1245,2025-09-06,Forestry,GoldStandard,2021,400,77000,96000,0.88
1246,2025-09-10,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1247,2025-09-14,Forestry,GoldStandard,2022,300,81000,98000,0.83
1248,2025-09-18,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1249,2025-09-22,Forestry,GoldStandard,2023,950,78000,100000,0.92
1250,2025-09-26,RenewableEnergy,VERRA,2022,450,87000,91000,0.74
1251,2025-09-30,Forestry,GoldStandard,2021,650,75000,97000,0.87
1252,2025-10-04,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1253,2025-10-08,Forestry,GoldStandard,2022,180,80000,95000,0.82
1254,2025-10-12,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1255,2025-10-16,Forestry,GoldStandard,2023,250,77000,99000,0.90
1256,2025-10-20,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1257,2025-10-24,Forestry,GoldStandard,2021,450,79000,98000,0.83
1258,2025-10-28,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1259,2025-11-01,Forestry,GoldStandard,2022,150,75000,96000,0.89
1260,2025-11-05,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1261,2025-11-09,Forestry,GoldStandard,2023,350,80000,97000,0.84
1262,2025-11-13,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1263,2025-11-17,Forestry,GoldStandard,2021,900,76000,95000,0.91
1264,2025-11-21,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1265,2025-11-25,Forestry,GoldStandard,2022,750,79000,99000,0.82
1266,2025-11-29,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1267,2025-12-03,Forestry,GoldStandard,2023,400,77000,96000,0.88
1268,2025-12-07,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1269,2025-12-11,Forestry,GoldStandard,2021,300,81000,98000,0.83
1270,2025-12-15,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1271,2025-12-19,Forestry,GoldStandard,2022,950,78000,100000,0.92
1272,2025-12-23,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1273,2025-12-27,Forestry,GoldStandard,2023,650,75000,97000,0.87
1274,2025-12-31,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1275,2024-01-04,Forestry,GoldStandard,2021,180,80000,95000,0.82
1276,2024-01-08,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1277,2024-01-12,Forestry,GoldStandard,2022,250,77000,99000,0.90
1278,2024-01-16,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1279,2024-01-20,Forestry,GoldStandard,2023,450,79000,98000,0.83
1280,2024-01-24,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1281,2024-01-28,Forestry,GoldStandard,2021,150,75000,96000,0.89
1282,2024-02-01,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1283,2024-02-05,Forestry,GoldStandard,2022,350,80000,97000,0.84
1284,2024-02-09,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1285,2024-02-13,Forestry,GoldStandard,2023,900,76000,95000,0.91
1286,2024-02-17,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1287,2024-02-21,Forestry,GoldStandard,2021,750,79000,99000,0.82
1288,2024-02-25,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1289,2024-02-29,Forestry,GoldStandard,2022,400,77000,96000,0.88
1290,2024-03-04,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1291,2024-03-08,Forestry,GoldStandard,2023,300,81000,98000,0.83
1292,2024-03-12,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1293,2024-03-16,Forestry,GoldStandard,2021,950,78000,100000,0.92
1294,2024-03-20,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1295,2024-03-24,Forestry,GoldStandard,2022,650,75000,97000,0.87
1296,2024-03-28,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1297,2024-04-01,Forestry,GoldStandard,2023,180,80000,95000,0.82
1298,2024-04-05,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1299,2024-04-09,Forestry,GoldStandard,2021,250,77000,99000,0.90
1300,2024-04-13,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1301,2024-04-17,Forestry,GoldStandard,2022,450,79000,98000,0.83
1302,2024-04-21,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1303,2024-04-25,Forestry,GoldStandard,2023,150,75000,96000,0.89
1304,2024-04-29,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1305,2024-05-03,Forestry,GoldStandard,2021,350,80000,97000,0.84
1306,2024-05-07,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1307,2024-05-11,Forestry,GoldStandard,2022,900,76000,95000,0.91
1308,2024-05-15,RenewableEnergy,VERRA,2021,200,88000,90000,0.73
1309,2024-05-19,Forestry,GoldStandard,2023,750,79000,99000,0.82
1310,2024-05-23,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1311,2024-05-27,Forestry,GoldStandard,2021,400,77000,96000,0.88
1312,2024-05-31,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1313,2024-06-04,Forestry,GoldStandard,2022,300,81000,98000,0.83
1314,2024-06-08,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1315,2024-06-12,Forestry,GoldStandard,2023,950,78000,100000,0.92
1316,2024-06-16,RenewableEnergy,VERRA,2022,450,87000,91000,0.74
1317,2024-06-20,Forestry,GoldStandard,2021,650,75000,97000,0.87
1318,2024-06-24,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1319,2024-06-28,Forestry,GoldStandard,2022,180,80000,95000,0.82
1320,2024-07-02,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1321,2024-07-06,Forestry,GoldStandard,2023,250,77000,99000,0.90
1322,2024-07-10,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1323,2024-07-14,Forestry,GoldStandard,2021,450,79000,98000,0.83
1324,2024-07-18,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1325,2024-07-22,Forestry,GoldStandard,2022,150,75000,96000,0.89
1326,2024-07-26,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1327,2024-07-30,Forestry,GoldStandard,2023,350,80000,97000,0.84
1328,2024-08-03,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1329,2024-08-07,Forestry,GoldStandard,2021,900,76000,95000,0.91
1330,2024-08-11,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1331,2024-08-15,Forestry,GoldStandard,2022,750,79000,99000,0.82
1332,2024-08-19,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1333,2024-08-23,Forestry,GoldStandard,2023,400,77000,96000,0.88
1334,2024-08-27,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1335,2024-08-31,Forestry,GoldStandard,2021,300,81000,98000,0.83
1336,2024-09-04,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1337,2024-09-08,Forestry,GoldStandard,2022,950,78000,100000,0.92
1338,2024-09-12,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1339,2024-09-16,Forestry,GoldStandard,2023,650,75000,97000,0.87
1340,2024-09-20,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1341,2024-09-24,Forestry,GoldStandard,2021,180,80000,95000,0.82
1342,2024-09-28,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1343,2024-10-02,Forestry,GoldStandard,2022,250,77000,99000,0.90
1344,2024-10-06,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1345,2024-10-10,Forestry,GoldStandard,2023,450,79000,98000,0.83
1346,2024-10-14,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1347,2024-10-18,Forestry,GoldStandard,2021,150,75000,96000,0.89
1348,2024-10-22,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1349,2024-10-26,Forestry,GoldStandard,2022,350,80000,97000,0.84
1350,2024-10-30,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1351,2024-11-03,Forestry,GoldStandard,2023,900,76000,95000,0.91
1352,2024-11-07,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1353,2024-11-11,Forestry,GoldStandard,2021,750,79000,99000,0.82
1354,2024-11-15,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1355,2024-11-19,Forestry,GoldStandard,2022,400,77000,96000,0.88
1356,2024-11-23,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1357,2024-11-27,Forestry,GoldStandard,2023,300,81000,98000,0.83
1358,2024-12-01,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1359,2024-12-05,Forestry,GoldStandard,2021,950,78000,100000,0.92
1360,2024-12-09,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1361,2024-12-13,Forestry,GoldStandard,2022,650,75000,97000,0.87
1362,2024-12-17,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1363,2024-12-21,Forestry,GoldStandard,2023,180,80000,95000,0.82
1364,2024-12-25,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1365,2024-12-29,Forestry,GoldStandard,2021,250,77000,99000,0.90
1366,2025-01-02,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1367,2025-01-06,Forestry,GoldStandard,2022,450,79000,98000,0.83
1368,2025-01-10,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1369,2025-01-14,Forestry,GoldStandard,2023,150,75000,96000,0.89
1370,2025-01-18,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1371,2025-01-22,Forestry,GoldStandard,2021,350,80000,97000,0.84
1372,2025-01-26,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1373,2025-01-30,Forestry,GoldStandard,2022,900,76000,95000,0.91
1374,2025-02-03,RenewableEnergy,VERRA,2021,200,88000,90000,0.73
1375,2025-02-07,Forestry,GoldStandard,2023,750,79000,99000,0.82
1376,2025-02-11,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1377,2025-02-15,Forestry,GoldStandard,2021,400,77000,96000,0.88
1378,2025-02-19,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1379,2025-02-23,Forestry,GoldStandard,2022,300,81000,98000,0.83
1380,2025-02-27,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1381,2025-03-03,Forestry,GoldStandard,2023,950,78000,100000,0.92
1382,2025-03-07,RenewableEnergy,VERRA,2022,450,87000,91000,0.74
1383,2025-03-11,Forestry,GoldStandard,2021,650,75000,97000,0.87
1384,2025-03-15,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1385,2025-03-19,Forestry,GoldStandard,2022,180,80000,95000,0.82
1386,2025-03-23,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1387,2025-03-27,Forestry,GoldStandard,2023,250,77000,99000,0.90
1388,2025-03-31,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1389,2025-04-04,Forestry,GoldStandard,2021,450,79000,98000,0.83
1390,2025-04-08,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1391,2025-04-12,Forestry,GoldStandard,2022,150,75000,96000,0.89
1392,2025-04-16,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1393,2025-04-20,Forestry,GoldStandard,2023,350,80000,97000,0.84
1394,2025-04-24,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1395,2025-04-28,Forestry,GoldStandard,2021,900,76000,95000,0.91
1396,2025-05-02,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1397,2025-05-06,Forestry,GoldStandard,2022,750,79000,99000,0.82
1398,2025-05-10,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1399,2025-05-14,Forestry,GoldStandard,2023,400,77000,96000,0.88
1400,2025-05-18,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1401,2025-05-22,Forestry,GoldStandard,2021,300,81000,98000,0.83
1402,2025-05-26,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1403,2025-05-30,Forestry,GoldStandard,2022,950,78000,100000,0.92
1404,2025-06-03,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1405,2025-06-07,Forestry,GoldStandard,2023,650,75000,97000,0.87
1406,2025-06-11,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1407,2025-06-15,Forestry,GoldStandard,2021,180,80000,95000,0.82
1408,2025-06-19,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1409,2025-06-23,Forestry,GoldStandard,2022,250,77000,99000,0.90
1410,2025-06-27,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1411,2025-07-01,Forestry,GoldStandard,2023,450,79000,98000,0.83
1412,2025-07-05,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1413,2025-07-09,Forestry,GoldStandard,2021,150,75000,96000,0.89
1414,2025-07-13,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1415,2025-07-17,Forestry,GoldStandard,2022,350,80000,97000,0.84
1416,2025-07-21,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1417,2025-07-25,Forestry,GoldStandard,2023,900,76000,95000,0.91
1418,2025-07-29,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1419,2025-08-02,Forestry,GoldStandard,2021,750,79000,99000,0.82
1420,2025-08-06,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1421,2025-08-10,Forestry,GoldStandard,2022,400,77000,96000,0.88
1422,2025-08-14,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1423,2025-08-18,Forestry,GoldStandard,2023,300,81000,98000,0.83
1424,2025-08-22,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1425,2025-08-26,Forestry,GoldStandard,2021,950,78000,100000,0.92
1426,2025-08-30,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1427,2025-09-03,Forestry,GoldStandard,2022,650,75000,97000,0.87
1428,2025-09-07,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1429,2025-09-11,Forestry,GoldStandard,2023,180,80000,95000,0.82
1430,2025-09-15,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1431,2025-09-19,Forestry,GoldStandard,2021,250,77000,99000,0.90
1432,2025-09-23,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1433,2025-09-27,Forestry,GoldStandard,2022,450,79000,98000,0.83
1434,2025-10-01,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1435,2025-10-05,Forestry,GoldStandard,2023,150,75000,96000,0.89
1436,2025-10-09,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1437,2025-10-13,Forestry,GoldStandard,2021,350,80000,97000,0.84
1438,2025-10-17,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1439,2025-10-21,Forestry,GoldStandard,2022,900,76000,95000,0.91
1440,2025-10-25,RenewableEnergy,VERRA,2021,200,88000,90000,0.73
1441,2025-10-29,Forestry,GoldStandard,2023,750,79000,99000,0.82
1442,2025-11-02,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1443,2025-11-06,Forestry,GoldStandard,2021,400,77000,96000,0.88
1444,2025-11-10,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1445,2025-11-14,Forestry,GoldStandard,2022,300,81000,98000,0.83
1446,2025-11-18,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1447,2025-11-22,Forestry,GoldStandard,2023,950,78000,100000,0.92
1448,2025-11-26,RenewableEnergy,VERRA,2022,450,87000,91000,0.74
1449,2025-11-30,Forestry,GoldStandard,2021,650,75000,97000,0.87
1450,2025-12-04,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1451,2025-12-08,Forestry,GoldStandard,2022,180,80000,95000,0.82
1452,2025-12-12,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1453,2025-12-16,Forestry,GoldStandard,2023,250,77000,99000,0.90
1454,2025-12-20,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1455,2025-12-24,Forestry,GoldStandard,2021,450,79000,98000,0.83
1456,2025-12-28,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1457,2025-12-31,Forestry,GoldStandard,2022,150,75000,96000,0.89
1458,2024-01-04,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1459,2024-01-08,Forestry,GoldStandard,2023,350,80000,97000,0.84
1460,2024-01-12,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1461,2024-01-16,Forestry,GoldStandard,2021,900,76000,95000,0.91
1462,2024-01-20,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1463,2024-01-24,Forestry,GoldStandard,2022,750,79000,99000,0.82
1464,2024-01-28,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1465,2024-02-01,Forestry,GoldStandard,2023,400,77000,96000,0.88
1466,2024-02-05,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1467,2024-02-09,Forestry,GoldStandard,2021,300,81000,98000,0.83
1468,2024-02-13,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1469,2024-02-17,Forestry,GoldStandard,2022,950,78000,100000,0.92
1470,2024-02-21,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1471,2024-02-25,Forestry,GoldStandard,2023,650,75000,97000,0.87
1472,2024-02-29,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1473,2024-03-04,Forestry,GoldStandard,2021,180,80000,95000,0.82
1474,2024-03-08,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1475,2024-03-12,Forestry,GoldStandard,2022,250,77000,99000,0.90
1476,2024-03-16,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1477,2024-03-20,Forestry,GoldStandard,2023,450,79000,98000,0.83
1478,2024-03-24,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1479,2024-03-28,Forestry,GoldStandard,2021,150,75000,96000,0.89
1480,2024-04-01,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1481,2024-04-05,Forestry,GoldStandard,2022,350,80000,97000,0.84
1482,2024-04-09,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1483,2024-04-13,Forestry,GoldStandard,2023,900,76000,95000,0.91
1484,2024-04-17,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
